[rosmaster.main][INFO] 2019-09-27 19:34:39,998: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-09-27 19:34:39,998: Starting ROS Master Node
[rosmaster.master][INFO] 2019-09-27 19:35:16,640: +PARAM [/move_base/TebLocalPlannerROS/min_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,643: +PARAM [/move_base/TebLocalPlannerROS/wheelbase] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,646: +PARAM [/move_base/TebLocalPlannerROS/cmd_angle_instead_rotvel] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,649: +PARAM [/move_base/TebLocalPlannerROS/max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,653: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,656: +PARAM [/move_base/TebLocalPlannerROS/xy_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,659: +PARAM [/move_base/TebLocalPlannerROS/yaw_goal_tolerance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,662: +PARAM [/move_base/TebLocalPlannerROS/free_goal_vel] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,665: +PARAM [/move_base/TebLocalPlannerROS/min_obstacle_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,669: +PARAM [/move_base/TebLocalPlannerROS/inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,672: +PARAM [/move_base/TebLocalPlannerROS/dynamic_obstacle_inflation_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,675: +PARAM [/move_base/TebLocalPlannerROS/include_dynamic_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,678: +PARAM [/move_base/TebLocalPlannerROS/include_costmap_obstacles] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,681: +PARAM [/move_base/TebLocalPlannerROS/legacy_obstacle_association] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,684: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_force_inclusion_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,687: +PARAM [/move_base/TebLocalPlannerROS/obstacle_association_cutoff_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,691: +PARAM [/move_base/TebLocalPlannerROS/costmap_obstacles_behind_robot_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,695: +PARAM [/move_base/TebLocalPlannerROS/obstacle_poses_affected] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,698: +PARAM [/move_base/TebLocalPlannerROS/no_inner_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,701: +PARAM [/move_base/TebLocalPlannerROS/no_outer_iterations] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,709: +PARAM [/move_base/TebLocalPlannerROS/optimization_activate] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,716: +PARAM [/move_base/TebLocalPlannerROS/optimization_verbose] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,722: +PARAM [/move_base/TebLocalPlannerROS/penalty_epsilon] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,726: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,729: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,733: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,736: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_x] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,739: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_y] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,741: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_theta] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,745: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_nh] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,748: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_forward_drive] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,751: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_turning_radius] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,754: +PARAM [/move_base/TebLocalPlannerROS/weight_optimaltime] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,757: +PARAM [/move_base/TebLocalPlannerROS/weight_shortest_path] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,761: +PARAM [/move_base/TebLocalPlannerROS/weight_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,764: +PARAM [/move_base/TebLocalPlannerROS/weight_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,767: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,771: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle_inflation] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,775: +PARAM [/move_base/TebLocalPlannerROS/weight_viapoint] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,778: +PARAM [/move_base/TebLocalPlannerROS/weight_adapt_factor] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,781: +PARAM [/move_base/TebLocalPlannerROS/obstacle_cost_exponent] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,784: +PARAM [/move_base/TebLocalPlannerROS/enable_multithreading] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,787: +PARAM [/move_base/TebLocalPlannerROS/max_number_classes] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,790: +PARAM [/move_base/TebLocalPlannerROS/selection_cost_hysteresis] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,794: +PARAM [/move_base/TebLocalPlannerROS/selection_prefer_initial_plan] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,797: +PARAM [/move_base/TebLocalPlannerROS/selection_obst_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,800: +PARAM [/move_base/TebLocalPlannerROS/selection_viapoint_cost_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,803: +PARAM [/move_base/TebLocalPlannerROS/selection_alternative_time_cost] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,810: +PARAM [/move_base/TebLocalPlannerROS/switching_blocking_period] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,814: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_no_samples] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,818: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_width] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,821: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_length_scale] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,824: +PARAM [/move_base/TebLocalPlannerROS/h_signature_prescaler] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,827: +PARAM [/move_base/TebLocalPlannerROS/h_signature_threshold] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,830: +PARAM [/move_base/TebLocalPlannerROS/obstacle_heading_threshold] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,834: +PARAM [/move_base/TebLocalPlannerROS/viapoints_all_candidates] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,837: +PARAM [/move_base/TebLocalPlannerROS/visualize_hc_graph] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,840: +PARAM [/move_base/TebLocalPlannerROS/shrink_horizon_backup] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,843: +PARAM [/move_base/TebLocalPlannerROS/oscillation_recovery] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:16,860: +SUB [/move_base/TebLocalPlannerROS/obstacles] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:16,879: +SUB [/move_base/TebLocalPlannerROS/via_points] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:17,814: +SERVICE [/move_base/make_plan] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:17,817: +SERVICE [/move_base/clear_costmaps] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:17,825: +PARAM [/move_base/conservative_reset/reset_distance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:17,828: +PARAM [/move_base/aggressive_reset/reset_distance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:17,951: +PUB [/move_base/result] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:17,956: +PUB [/move_base/feedback] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:17,961: +PUB [/move_base/status] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:17,991: +SUB [/move_base/goal] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:18,013: +SUB [/move_base/cancel] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:18,018: +SERVICE [/move_base/set_parameters] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:18,023: +PUB [/move_base/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:18,027: +PUB [/move_base/parameter_updates] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:35:18,065: +PARAM [/move_base/base_global_planner] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,068: +PARAM [/move_base/base_local_planner] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,071: +PARAM [/move_base/planner_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,074: +PARAM [/move_base/controller_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,077: +PARAM [/move_base/planner_patience] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,081: +PARAM [/move_base/controller_patience] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,084: +PARAM [/move_base/max_planning_retries] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,087: +PARAM [/move_base/conservative_reset_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,091: +PARAM [/move_base/recovery_behavior_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,094: +PARAM [/move_base/clearing_rotation_allowed] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,097: +PARAM [/move_base/shutdown_costmaps] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,100: +PARAM [/move_base/oscillation_timeout] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,105: +PARAM [/move_base/oscillation_distance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,114: +PARAM [/move_base/restore_defaults] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,119: +PARAM [/move_base/base_global_planner] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,122: +PARAM [/move_base/base_local_planner] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,125: +PARAM [/move_base/planner_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,128: +PARAM [/move_base/controller_frequency] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,131: +PARAM [/move_base/planner_patience] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,133: +PARAM [/move_base/controller_patience] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,136: +PARAM [/move_base/max_planning_retries] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,140: +PARAM [/move_base/conservative_reset_dist] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,143: +PARAM [/move_base/recovery_behavior_enabled] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,145: +PARAM [/move_base/clearing_rotation_allowed] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,149: +PARAM [/move_base/shutdown_costmaps] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,152: +PARAM [/move_base/oscillation_timeout] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,155: +PARAM [/move_base/oscillation_distance] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:18,158: +PARAM [/move_base/restore_defaults] by /move_base
[rosmaster.master][INFO] 2019-09-27 19:35:24,457: +SUB [/gps_odom] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:24,499: +SUB [/scan] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,314: +SUB [/drive_path] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,353: +SUB [/path] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,370: +SUB [/move_base_flex/controller/local_plan] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,388: +SUB [/map] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,411: +SUB [/map_updates] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,434: +SUB [/visualization_marker] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,451: +SUB [/visualization_marker_array] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,455: -SUB [/visualization_marker] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,457: -SUB [/visualization_marker_array] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,475: +SUB [/visualization_marker] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,491: +SUB [/visualization_marker_array] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,499: -PUB [/goal] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,504: -PUB [/initialpose] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,543: +PUB [/initialpose] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,547: +PUB [/goal] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,550: +PUB [/move_base_simple/goal] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,553: -PUB [/goal] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,557: +PUB [/clicked_point] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:35:30,623: publisherUpdate[/move_base_simple/goal] -> http://juan:33605/ ['http://juan:37201/']
[rosmaster.master][INFO] 2019-09-27 19:35:30,626: publisherUpdate[/move_base_simple/goal] -> http://juan:33605/ ['http://juan:37201/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:35:31,764: +SERVICE [/tractor_viz/reload_shaders] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:36:45,841: +PUB [/rosout] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:36:45,846: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:39063/', 'http://juan:37201/', 'http://juan:41393/', 'http://juan:33887/']
[rosmaster.master][INFO] 2019-09-27 19:36:45,849: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:39063/', 'http://juan:37201/', 'http://juan:41393/', 'http://juan:33887/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:36:46,072: +SUB [/clock] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:36:46,095: +SERVICE [/path_publisher/get_loggers] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:36:46,109: +SERVICE [/path_publisher/set_logger_level] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:36:46,146: +SUB [/got_path] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:36:46,163: +PUB [/drive_path] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:36:46,180: publisherUpdate[/drive_path] -> http://juan:37201/ ['http://juan:33887/']
[rosmaster.master][INFO] 2019-09-27 19:36:46,183: publisherUpdate[/drive_path] -> http://juan:37201/ ['http://juan:33887/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:30,280: -SUB [/clock] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:38:30,281: -SUB [/got_path] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:38:30,281: -PUB [/rosout] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:38:30,282: -PUB [/drive_path] /path_publisher http://juan:33887/
[rosmaster.master][INFO] 2019-09-27 19:38:30,282: -SERVICE [/path_publisher/set_logger_level] /path_publisher rosrpc://juan:34579
[rosmaster.master][INFO] 2019-09-27 19:38:30,282: -SERVICE [/path_publisher/get_loggers] /path_publisher rosrpc://juan:34579
[rosmaster.master][INFO] 2019-09-27 19:38:30,300: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:39063/', 'http://juan:37201/', 'http://juan:41393/']
[rosmaster.master][INFO] 2019-09-27 19:38:30,301: publisherUpdate[/drive_path] -> http://juan:37201/ []
[rosmaster.master][INFO] 2019-09-27 19:38:30,306: publisherUpdate[/drive_path] -> http://juan:37201/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:30,307: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:39063/', 'http://juan:37201/', 'http://juan:41393/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:35,903: -SUB [/clock] /odom_to_lla http://juan:39063/
[rosmaster.master][INFO] 2019-09-27 19:38:35,903: -SUB [/odom] /odom_to_lla http://juan:39063/
[rosmaster.master][INFO] 2019-09-27 19:38:35,919: -PUB [/fake_utm] /odom_to_lla http://juan:39063/
[rosmaster.master][INFO] 2019-09-27 19:38:35,919: -PUB [/fake_gps] /odom_to_lla http://juan:39063/
[rosmaster.master][INFO] 2019-09-27 19:38:35,919: -PUB [/rosout] /odom_to_lla http://juan:39063/
[rosmaster.master][INFO] 2019-09-27 19:38:35,920: -SERVICE [/odom_to_lla/set_logger_level] /odom_to_lla rosrpc://juan:41043
[rosmaster.master][INFO] 2019-09-27 19:38:35,920: -SERVICE [/odom_to_lla/get_loggers] /odom_to_lla rosrpc://juan:41043
[rosmaster.master][INFO] 2019-09-27 19:38:35,929: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:37201/', 'http://juan:41393/']
[rosmaster.master][INFO] 2019-09-27 19:38:35,938: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:37201/', 'http://juan:41393/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:35,944: -PUB [/rosout] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:38:35,950: -PUB [/rosout] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:38:35,967: -PUB [/initialpose] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:38:35,977: -PUB [/rosout] /map_to_odom http://juan:37033/
[rosmaster.master][INFO] 2019-09-27 19:38:35,980: -PUB [/cmd_vel] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:38:36,016: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:41393/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,020: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:33605/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:41393/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,020: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:41393/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,022: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/', 'http://juan:37033/', 'http://juan:38403/', 'http://juan:41393/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,022: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/', 'http://juan:38403/', 'http://juan:41393/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,025: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/', 'http://juan:38403/', 'http://juan:41393/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,025: publisherUpdate[/cmd_vel] -> http://juan:39619/ []
[rosmaster.master][INFO] 2019-09-27 19:38:36,033: publisherUpdate[/cmd_vel] -> http://juan:39619/ []: sec=0.00, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,035: -PUB [/rosout] /obstacles http://juan:41393/
[rosmaster.master][INFO] 2019-09-27 19:38:36,035: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/', 'http://juan:38403/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,039: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/', 'http://juan:38403/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,042: -PUB [/rosout] /map_to_utm http://juan:38403/
[rosmaster.master][INFO] 2019-09-27 19:38:36,051: -PUB [/move_base_simple/goal] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:38:36,060: -PUB [/tf] /map_to_odom http://juan:37033/
[rosmaster.master][INFO] 2019-09-27 19:38:36,069: -PUB [/move_base/current_goal] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:38:36,078: -PUB [/rosout] /map_server http://juan:32771/
[rosmaster.master][INFO] 2019-09-27 19:38:36,092: -PUB [/visualization_marker] /obstacles http://juan:41393/
[rosmaster.master][INFO] 2019-09-27 19:38:36,101: -PUB [/tf] /map_to_utm http://juan:38403/
[rosmaster.master][INFO] 2019-09-27 19:38:36,107: -PUB [/clicked_point] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:38:36,112: -SUB [/clock] /map_to_odom http://juan:37033/
[rosmaster.master][INFO] 2019-09-27 19:38:36,117: -PUB [/move_base/goal] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:38:36,121: -PUB [/map_metadata] /map_server http://juan:32771/
[rosmaster.master][INFO] 2019-09-27 19:38:36,130: -PUB [/rosout] /vehicle_state_publisher http://juan:37895/
[rosmaster.master][INFO] 2019-09-27 19:38:36,133: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,135: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:32771/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,136: publisherUpdate[/move_base_simple/goal] -> http://juan:33605/ []
[rosmaster.master][INFO] 2019-09-27 19:38:36,138: -SUB [/clock] /obstacles http://juan:41393/
[rosmaster.master][INFO] 2019-09-27 19:38:36,139: publisherUpdate[/tf] -> http://juan:37201/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:38403/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,139: publisherUpdate[/move_base_simple/goal] -> http://juan:33605/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2019-09-27 19:38:36,140: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,143: publisherUpdate[/tf] -> http://juan:37201/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:38403/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2019-09-27 19:38:36,146: publisherUpdate[/rosout] -> http://juan:46267/ ['http://juan:39619/', 'http://juan:37895/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-09-27 19:38:36,147: publisherUpdate[/tf] -> http://juan:33605/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:38403/']
[rosmaster.master][INFO] 2019-09-27 19:38:36,148: -SUB [/clock] /map_to_utm http://juan:38403/
[rosmaster.master][INFO] 2019-09-27 19:38:36,150: publisherUpdate[/tf] -> http://juan:33605/ ['http://juan:39619/', 'http://juan:37895/', 'http://juan:38403/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2019-09-27 19:38:36,153: -SUB [/clock] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:38:36,158: -SERVICE [/map_to_odom/get_loggers] /map_to_odom rosrpc://juan:60433
[rosmaster.master][INFO] 2019-09-27 19:38:36,163: -PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://juan:33605/
[rosmaster.master][INFO] 2019-09-27 19:38:36,167: -PUB [/map] /map_server http://juan:32771/
[rosmaster.master][INFO] 2019-09-27 19:38:36,173: -PUB [/tf] /vehicle_state_publisher http://juan:37895/
[rosmaster.master][INFO] 2019-09-27 19:38:36,179: -SERVICE [/obstacles/get_loggers] /obstacles rosrpc://juan:47669
[rosmaster.master][INFO] 2019-09-27 19:38:36,192: -SERVICE [/map_to_utm/get_loggers] /map_to_utm rosrpc://juan:44005
[rosmaster.master][INFO] 2019-09-27 19:38:36,200: -SUB [/tf] /tractor_viz http://juan:37201/
[rosmaster.master][INFO] 2019-09-27 19:38:36,214: -SERVICE [/map_to_odom/set_logger_level] /map_to_odom rosrpc://juan:60433
